Date,NVDA,NVDA,NVDA,NVDA,NVDA
2014-05-05T00:00:00.000,0.4359103339999033,0.44443438515542927,0.43543678187487844,0.4411194920539856,239260000
2014-05-06T00:00:00.000,0.44538165485723635,0.44917010125095413,0.43093812712306445,0.43212202191352844,416188000
2014-05-07T00:00:00.000,0.43212190945928536,0.4361471450540908,0.4278598836774975,0.43259546160697937,293900000
2014-05-08T00:00:00.000,0.43093808061693945,0.4449080263462897,0.42880705328831425,0.43804144859313965,432728000
2014-05-09T00:00:00.000,0.4247818515502741,0.4288070880848361,0.4193359300146773,0.42738640308380127,539532000
2014-05-12T00:00:00.000,0.42833344158056885,0.4408827289075707,0.4280966513904047,0.4399356245994568,299856000
2014-05-13T00:00:00.000,0.43401625512391506,0.44111965248785023,0.43141170337587603,0.43283236026763916,221104000
2014-05-14T00:00:00.000,0.43306908727080207,0.43472653418222834,0.42833350853742674,0.4285702705383301,214320000
2014-05-15T00:00:00.000,0.4276231908196579,0.4299909803233194,0.4219404790751039,0.4262025058269501,325896000
2014-05-16T00:00:00.000,0.4228875689554452,0.42833348990721365,0.4228875689554452,0.42525535821914673,283960000
2014-05-19T00:00:00.000,0.42975408233725665,0.4413562359438392,0.4278598456883964,0.43898844718933105,360076000
2014-05-20T00:00:00.000,0.4391074918355186,0.44029683929896685,0.43173355457590784,0.43387436866760254,256200000
2014-05-21T00:00:00.000,0.435539449445174,0.4393453726707204,0.4312577929055043,0.43387436866760254,216712000
2014-05-22T00:00:00.000,0.4329229672924105,0.43815609124909816,0.4329229672924105,0.4357773959636688,130364000
2014-05-23T00:00:00.000,0.4381561322992679,0.44196205645503983,0.4355395558976388,0.4398212134838104,182656000
2014-05-27T00:00:00.000,0.44243781187738246,0.44767093658447266,0.4410105831589539,0.44767093658447266,209680000
2014-05-28T00:00:00.000,0.44933590888859387,0.4543311511639435,0.4450542523980942,0.45147672295570374,224676000
2014-05-29T00:00:00.000,0.4512387799846339,0.45504470264237257,0.4498115802551889,0.4507630467414856,171884000
2014-05-30T00:00:00.000,0.45076305052733584,0.4531417451193316,0.44838435593534015,0.45195239782333374,239128000
2014-06-02T00:00:00.000,0.45337965221350585,0.4562340802181799,0.4467193012984144,0.4505252242088318,181500000
2014-06-03T00:00:00.000,0.451476744466294,0.4519524777976202,0.4426755502334922,0.44862231612205505,243212000
2014-06-04T00:00:00.000,0.44743296975231706,0.4524282122783554,0.44719508890790893,0.44909805059432983,161236000
2014-06-05T00:00:00.000,0.4498116113129778,0.4524281585090943,0.44719503576058334,0.45100095868110657,188696000
2014-06-06T00:00:00.000,0.4531418371836724,0.4567098797965814,0.45147675630223794,0.45266610383987427,161052000
2014-06-09T00:00:00.000,0.4521902229234527,0.4574233447099628,0.44909791466351895,0.4531416893005371,247456000
2014-06-10T00:00:00.000,0.4514766167573981,0.457661233384045,0.4495736556141011,0.4555203914642334,217608000
2014-06-11T00:00:00.000,0.4538553903776044,0.46265658365822476,0.4538553903776044,0.4614672362804413,266228000
2014-06-12T00:00:00.000,0.46146718558989175,0.4664624270141057,0.45742338226460294,0.4643216133117676,337148000
2014-06-13T00:00:00.000,0.469079153940748,0.469317034809586,0.4602779587817227,0.4647974967956543,227852000
2014-06-16T00:00:00.000,0.4626565586641206,0.46646245305365486,0.4593263691724668,0.463370144367218,198620000
2014-06-17T00:00:00.000,0.46384594564305526,0.46836545447844574,0.46146725081258044,0.46646249294281006,157608000
2014-06-18T00:00:00.000,0.46527311459525716,0.46812757088708007,0.46099145851379997,0.4659867286682129,215536000
2014-06-19T00:00:00.000,0.4574234724630277,0.4598021674263536,0.45195246837612213,0.45528265833854675,474592000
2014-06-20T00:00:00.000,0.4564719899053894,0.4581370706504086,0.446719329553266,0.4502873718738556,353148000
2014-06-23T00:00:00.000,0.4443405594549701,0.4452920259035513,0.43910740891894856,0.44505417346954346,414200000
2014-06-24T00:00:00.000,0.44434053597117096,0.4479085774991888,0.4362529581605666,0.4381559193134308,275780000
2014-06-25T00:00:00.000,0.4393454876927913,0.4429135310172612,0.43530171092964953,0.4426756501197815,215420000
2014-06-26T00:00:00.000,0.4426754521107438,0.4429133329018193,0.4353015162189785,0.43672871589660645,256908000
2014-06-27T00:00:00.000,0.4362530745697064,0.4398211170498155,0.43363649874178073,0.4372045695781708,302820000
2014-06-30T00:00:00.000,0.43553935315581727,0.4421997031499083,0.43553935315581727,0.44101035594940186,180512000
2014-07-01T00:00:00.000,0.4405346394134464,0.4486222176967468,0.4391074113763125,0.446005642414093,321180000
2014-07-02T00:00:00.000,0.44434064626693726,0.4462436078921611,0.4417240704877194,0.44434064626693726,179284000
2014-07-03T00:00:00.000,0.4402969124799622,0.4495738412505289,0.4402969124799622,0.44838449358940125,136892000
2014-07-07T00:00:00.000,0.4490980373180136,0.4493359181553895,0.444102766583365,0.44481638073921204,127496000
2014-07-08T00:00:00.000,0.44362702238396123,0.4455299839674521,0.43696667101988307,0.4412483274936676,221940000
2014-07-09T00:00:00.000,0.44505426192693776,0.4564720033606366,0.44172407198245695,0.4545690417289734,387668000
2014-07-10T00:00:00.000,0.4460056920553813,0.4540932712388448,0.44243764992169166,0.4521903097629547,266308000
2014-07-11T00:00:00.000,0.4526659561119949,0.45456891722243664,0.4510008757739607,0.4531416893005371,191188000
2014-07-14T00:00:00.000,0.45504469954528887,0.460039969455038,0.4533796190274645,0.458850622177124,272636000
2014-07-15T00:00:00.000,0.4595644209265347,0.461943116438425,0.45647211108981994,0.46075376868247986,395440000
2014-07-16T00:00:00.000,0.46265669830686507,0.4662247413243944,0.4576614267398099,0.4602779746055603,319728000
2014-07-17T00:00:00.000,0.4550448471384663,0.46384604253470635,0.4550448471384663,0.45908862352371216,324832000
2014-07-18T00:00:00.000,0.44957368972499295,0.4531417315057934,0.43791806956061274,0.43863168358802795,567816000
2014-07-21T00:00:00.000,0.43696667101988307,0.44434063652230527,0.43696667101988307,0.4412483274936676,243364000
2014-07-22T00:00:00.000,0.44457833203036695,0.44695702608081544,0.4383937445129627,0.43934521079063416,298816000
2014-07-23T00:00:00.000,0.43958324107965824,0.43982109355185606,0.42959269998408445,0.4300684332847595,297352000
2014-07-24T00:00:00.000,0.43244725030448616,0.4336365980702871,0.4276898592412826,0.43078216910362244,254576000
2014-07-25T00:00:00.000,0.4293547377754284,0.430306232552711,0.422456535332431,0.42317014932632446,266132000
2014-07-28T00:00:00.000,0.42507319574572466,0.42507319574572466,0.4143690680460567,0.4215051531791687,330352000
2014-07-29T00:00:00.000,0.4217430091439773,0.4286412413794369,0.4215051283110621,0.42293235659599304,217972000
2014-07-30T00:00:00.000,0.42554892439392716,0.4312577807145869,0.42435957696409976,0.4300684332847595,246184000
2014-07-31T00:00:00.000,0.42483532756549736,0.42816548916211766,0.4155584002212882,0.41627201437950134,401880000
2014-08-01T00:00:00.000,0.4162720287843591,0.42317026141075437,0.41484480041854443,0.4207915663719177,219884000
2014-08-04T00:00:00.000,0.42031571144906743,0.42388375321589655,0.4176991645004913,0.4198399782180786,241724000
2014-08-05T00:00:00.000,0.4186506323015703,0.42626247744684,0.4150825905233284,0.4200778603553772,298136000
2014-08-06T00:00:00.000,0.4172234622817736,0.4248353084858187,0.4141311816621945,0.4196021854877472,223456000
2014-08-07T00:00:00.000,0.4231702140535834,0.4269761086760337,0.4124660592204436,0.4153205156326294,407696000
2014-08-08T00:00:00.000,0.43339857433451173,0.4543310924153295,0.43339857433451173,0.45195239782333374,894348000
2014-08-11T00:00:00.000,0.45242821342533174,0.45433117511657695,0.44838443755411156,0.4495737850666046,344624000
2014-08-12T00:00:00.000,0.4493359325778749,0.4519524800915908,0.44457851417162114,0.4495737850666046,296152000
2014-08-13T00:00:00.000,0.45028734828706457,0.45599623271473494,0.4474329202513685,0.4521903097629547,256596000
2014-08-14T00:00:00.000,0.453855283306871,0.453855283306871,0.445291972864522,0.4471949338912964,255992000
2014-08-15T00:00:00.000,0.4486223291582562,0.45552053355364036,0.44434067233933955,0.45290398597717285,369796000
2014-08-18T00:00:00.000,0.45480696626321687,0.45956438527421106,0.4502874564837572,0.45908862352371216,284076000
2014-08-19T00:00:00.000,0.4592080340058339,0.46518107750212273,0.45753555904149856,0.4627918601036072,248260000
2014-08-20T00:00:00.000,0.46111933625090307,0.46326964877061944,0.4587301191056949,0.45992472767829895,221468000
2014-08-21T00:00:00.000,0.4587302113652202,0.46111942899094627,0.4549074802530909,0.45562422275543213,272796000
2014-08-22T00:00:00.000,0.45514631749150536,0.45968584739683416,0.45227926246176514,0.4558630883693695,251224000
2014-08-25T00:00:00.000,0.4577745025537831,0.46088049093862327,0.4556241897573313,0.45657989382743835,153380000
2014-08-26T00:00:00.000,0.4577745139775269,0.4656589374645016,0.4561020674152521,0.4647032618522644,269636000
2014-08-27T00:00:00.000,0.4618361841921786,0.46542001050829374,0.45873019568853485,0.4594469666481018,182972000
2014-08-28T00:00:00.000,0.45849127561322167,0.46422538613359393,0.45705773374226916,0.4632697105407715,179704000
2014-08-29T00:00:00.000,0.464942166514464,0.4656589374645016,0.45992479834592026,0.4647032618522644,207932000
2014-09-02T00:00:00.000,0.465897798538208,0.465897798538208,0.4615972019849656,0.465897798538208,192636000
2014-09-03T00:00:00.000,0.46828701346655977,0.4718708391636959,0.46518102549936546,0.470198392868042,259456000
2014-09-04T00:00:00.000,0.46948162544733146,0.48142773967306407,0.4692426923397651,0.4785606563091278,491832000
2014-09-05T00:00:00.000,0.47808284016921415,0.48023315291739377,0.4740211762871655,0.47712716460227966,253792000
2014-09-08T00:00:00.000,0.4766492994820547,0.47760497499417937,0.4709151609641576,0.4728265404701233,319288000
2014-09-09T00:00:00.000,0.4706763786270597,0.47378236757109643,0.4663757807416029,0.46685361862182617,198588000
2014-09-10T00:00:00.000,0.46948165013910376,0.4701984210177855,0.4642253493499157,0.4685259461402893,172376000
2014-09-11T00:00:00.000,0.46518107299351585,0.46685351945992354,0.45873016329467264,0.4637475311756134,250720000
2014-09-12T00:00:00.000,0.466614561552886,0.466614561552886,0.45634092168802026,0.45681875944137573,262536000
2014-09-15T00:00:00.000,0.45825231265780886,0.4589690835466481,0.4486954434245302,0.4506068229675293,294152000
2014-09-16T00:00:00.000,0.44941221682303495,0.45968585700252423,0.447978675037351,0.4572966396808624,219936000
2014-09-17T00:00:00.000,0.45610190298627157,0.461836011555934,0.45395159091136633,0.45753541588783264,173584000
2014-09-18T00:00:00.000,0.46040270203149536,0.46494220428093724,0.45896916001497595,0.46446436643600464,219604000
2014-09-19T00:00:00.000,0.46589782369603505,0.46637566145403897,0.45514631749150536,0.4558630883693695,601316000
2014-09-22T00:00:00.000,0.46518115700636054,0.46518115700636054,0.45084582168349313,0.4513236880302429,221464000
2014-09-23T00:00:00.000,0.44893427110485756,0.454429475668285,0.4472618249720871,0.44941213726997375,196144000
2014-09-24T00:00:00.000,0.44917328935096756,0.45347388628042473,0.4486954515769651,0.45204034447669983,159592000
2014-09-25T00:00:00.000,0.4515625550879698,0.4527571638918379,0.44128891367835954,0.44224458932876587,298440000
2014-09-26T00:00:00.000,0.4436780385214237,0.44654509335491627,0.44176665913852375,0.4432002007961273,241188000
2014-09-29T00:00:00.000,0.4396163999473836,0.4455894430550146,0.435315803213546,0.44248345494270325,208540000
2014-09-30T00:00:00.000,0.4405720750981507,0.4439169963247679,0.43555470749908304,0.44081100821495056,277204000
2014-10-01T00:00:00.000,0.4415277212220203,0.4446336804430897,0.43531574581645666,0.4365103542804718,350976000
2014-10-02T00:00:00.000,0.43579368047092276,0.4379439647919088,0.4245643356252528,0.4345990717411041,288996000
2014-10-03T00:00:00.000,0.43722715796935935,0.44320020073908123,0.4355546832084656,0.4355546832084656,239140000
2014-10-06T00:00:00.000,0.4372271017415439,0.44081092694249374,0.4300594228579333,0.4329265058040619,199032000
2014-10-07T00:00:00.000,0.43101513618707477,0.43531573221954434,0.42790914858130724,0.42838698625564575,301896000
2014-10-08T00:00:00.000,0.42790916966299436,0.4384217414249191,0.42456424881440846,0.43627142906188965,260172000
2014-10-09T00:00:00.000,0.4343601061887344,0.4348379724303765,0.42432539930343244,0.4279092252254486,306956000
2014-10-10T00:00:00.000,0.42456433295964063,0.42599787481911,0.4023446050281765,0.402583509683609,691376000
2014-10-13T00:00:00.000,0.40521162194757354,0.4133349775802043,0.400672120624718,0.4011499583721161,397628000
2014-10-14T00:00:00.000,0.4066452227937667,0.4216972991563856,0.4042560052276913,0.4104679822921753,376620000
2014-10-15T00:00:00.000,0.4044949560020708,0.4188302915142722,0.40186683346885044,0.4166799783706665,404428000
2014-10-16T00:00:00.000,0.40927332458118987,0.4216972487431783,0.40831762057998056,0.4169188141822815,351116000
2014-10-17T00:00:00.000,0.4219362374486865,0.4267146726390819,0.4145296515108855,0.4162020981311798,290716000
2014-10-20T00:00:00.000,0.4162020609304756,0.423608646206266,0.41333500576884374,0.41978588700294495,200336000
2014-10-21T00:00:00.000,0.4228919272125253,0.4381829374213204,0.4216973183750439,0.4377050995826721,351092000
2014-10-22T00:00:00.000,0.4369883655048831,0.438421907623669,0.42743149399757385,0.42743149399757385,239512000
2014-10-23T00:00:00.000,0.43483795046803975,0.4400942225251752,0.4317319624628231,0.4369882345199585,214476000
2014-10-24T00:00:00.000,0.43961646370733887,0.4441559657348405,0.43698831296611984,0.4415278434753418,210156000
2014-10-27T00:00:00.000,0.4412889903903001,0.4434392752183716,0.43651055434416297,0.4417668282985687,145092000
2014-10-28T00:00:00.000,0.4405720877875059,0.45275710746092823,0.44009425002185965,0.452279269695282,192580000
2014-10-29T00:00:00.000,0.45036781263678194,0.4529959626180727,0.4453504457567586,0.44941213726997375,168340000
2014-10-30T00:00:00.000,0.4482175391021573,0.4501288898796177,0.4408109551535035,0.4465450644493103,170260000
2014-10-31T00:00:00.000,0.4568188807285191,0.4670925518027997,0.45442966284567915,0.46685361862182617,256316000
2014-11-03T00:00:00.000,0.47760499737119977,0.47927747231835227,0.4723487248448115,0.4747379422187805,308732000
2014-11-04T00:00:00.000,0.4778437426197429,0.48262217548886727,0.46995932268934637,0.480949729681015,360196000
2014-11-05T00:00:00.000,0.4838168121878549,0.4840557167422872,0.47736590502917176,0.480949729681015,335652000
2014-11-06T00:00:00.000,0.48190550909783514,0.4838169168369683,0.47449892515597303,0.48310014605522156,394088000
2014-11-07T00:00:00.000,0.48859541427391123,0.494329524310092,0.4680481059460672,0.4728265404701233,450800000
2014-11-10T00:00:00.000,0.4723487482844671,0.48142780893414644,0.4711541395382018,0.4783218204975128,293388000
2014-11-11T00:00:00.000,0.4754547600941438,0.47808288237609275,0.4685260119361608,0.4725877046585083,212992000
2014-11-12T00:00:00.000,0.47091519017404515,0.4721097988791582,0.463030767023955,0.4694816768169403,204584000
2014-11-13T00:00:00.000,0.4711541182912363,0.4718708892030161,0.463269695225094,0.46709245443344116,225328000
2014-11-14T00:00:00.000,0.4675702681900049,0.4728265404701233,0.4630307383031218,0.4728265404701233,160248000
2014-11-17T00:00:00.000,0.47067633271217346,0.4756937011693783,0.46757034407112863,0.47067633271217346,158732000
2014-11-18T00:00:00.000,0.47091519771358914,0.4831002465752358,0.4697205889893499,0.48190560936927795,207772000
2014-11-19T00:00:00.000,0.48226552834151876,0.48370513700840695,0.4750675422115867,0.4801061153411865,240300000
2014-11-20T00:00:00.000,0.47674692213498093,0.48850364641296423,0.47530731390429054,0.4880237579345703,220968000
2014-11-21T00:00:00.000,0.49234263525704874,0.49306243944933953,0.48658425892321994,0.4906631112098694,198976000
2014-11-24T00:00:00.000,0.4918627254397659,0.49594157754988455,0.48994328581306124,0.4937822222709656,136004000
2014-11-25T00:00:00.000,0.4928224795621733,0.49714130482966695,0.4918627596820077,0.49354228377342224,190240000
2014-11-26T00:00:00.000,0.49066340660269936,0.5024201392153278,0.4904234335911338,0.5019402503967285,219264000
2014-11-28T00:00:00.000,0.5036194439569759,0.5060187720615955,0.49906070339685016,0.5031395554542542,124832000
2014-12-01T00:00:00.000,0.5009802066778505,0.5038593661179075,0.4930624181098276,0.4937822222709656,190060000
2014-12-02T00:00:00.000,0.4933024937161435,0.496661542754301,0.488743751618922,0.4945021867752075,245952000
2014-12-03T00:00:00.000,0.49690142161898304,0.5074584553994015,0.4954618131024481,0.5072185397148132,284424000
2014-12-04T00:00:00.000,0.5064988547579004,0.508418295095719,0.4993008676843057,0.5026599168777466,185332000
2014-12-05T00:00:00.000,0.5028998173535904,0.5081783639291388,0.5026599016197746,0.5055391192436218,165680000
2014-12-08T00:00:00.000,0.5048190330291438,0.5098576038536468,0.4949817497755414,0.49906060099601746,226944000
2014-12-09T00:00:00.000,0.49594163165015376,0.4985809329304021,0.4885037307796839,0.4973812401294708,239448000
2014-12-10T00:00:00.000,0.4959417122165662,0.497861209568981,0.48586456563330294,0.4863443970680237,204364000
2014-12-11T00:00:00.000,0.4892236215615883,0.49258267047119997,0.4851447682849867,0.48610448837280273,135652000
2014-12-12T00:00:00.000,0.4796261660327543,0.4839449626271801,0.4705087129116885,0.47098860144615173,323964000
2014-12-15T00:00:00.000,0.4765070711368225,0.4851446936088955,0.4681094215531491,0.4695490300655365,254696000
2014-12-16T00:00:00.000,0.4690691579090881,0.47650705875718297,0.4640305568488862,0.4642704725265503,185308000
2014-12-17T00:00:00.000,0.4736279996302227,0.4839451202431286,0.45827227658242414,0.4832253158092499,345596000
2014-12-18T00:00:00.000,0.48922352726842633,0.4949819038899616,0.48058593373387315,0.4851446747779846,226156000
2014-12-19T00:00:00.000,0.4885037170806155,0.49186276530182366,0.48394497609211895,0.48994332551956177,325528000
2014-12-22T00:00:00.000,0.4894634796475726,0.4985809624195099,0.4877839553905325,0.4985809624195099,148976000
2014-12-23T00:00:00.000,0.502419982030958,0.5048193109642495,0.49498202229459454,0.49546191096305847,109280000
2014-12-24T00:00:00.000,0.4966614162873347,0.49738122049858363,0.49306245243558894,0.49354228377342224,45644000
2014-12-26T00:00:00.000,0.49354242110425695,0.49666155448608507,0.4923427852213696,0.49402230978012085,52636000
2014-12-29T00:00:00.000,0.4925825410979404,0.4966613933032608,0.490183212906311,0.4933023452758789,82944000
2014-12-30T00:00:00.000,0.4899433257998198,0.4923426541312695,0.4880238288119602,0.4887436330318451,112120000
2014-12-31T00:00:00.000,0.48946346048547795,0.4921027618185042,0.4796262024186815,0.4810658395290375,166300000
2015-01-02T00:00:00.000,0.48298516869544983,0.4865841891407577,0.4753072965484525,0.48298516869544983,113680000
2015-01-05T00:00:00.000,0.4829852918885845,0.4844249004339029,0.4726681735864747,0.4748275578022003,197952000
2015-01-06T00:00:00.000,0.4755474122928586,0.4760272723245541,0.4599517753480957,0.46043163537979126,197764000
2015-01-07T00:00:00.000,0.46379062571938356,0.46786950698008156,0.4577923045739469,0.4592319130897522,321808000
2015-01-08T00:00:00.000,0.464510425504989,0.47938628468424854,0.4642704812205812,0.4765070676803589,283780000
2015-01-09T00:00:00.000,0.4781866599587349,0.4820255972128002,0.47170844976721804,0.47842657566070557,209540000
2015-01-12T00:00:00.000,0.47962612723210424,0.47986607147992494,0.46810934677939947,0.4724281430244446,190732000
2015-01-13T00:00:00.000,0.4760272138984762,0.48562452776346315,0.46834936852693687,0.47170841693878174,236720000
2015-01-14T00:00:00.000,0.4666697657698211,0.4750674139881685,0.4654701017386286,0.47362780570983887,155260000
2015-01-15T00:00:00.000,0.47698688042186654,0.47986606836579637,0.4700288119049358,0.47026875615119934,188932000
2015-01-16T00:00:00.000,0.46954902483175576,0.47938628281816653,0.4681094163354148,0.47890642285346985,181512000
2015-01-20T00:00:00.000,0.4822654638659701,0.4849047079327439,0.47434767446114745,0.48034602403640747,140308000
2015-01-21T00:00:00.000,0.4777067830582504,0.4882638458324485,0.47434770592917497,0.4870641529560089,144780000
2015-01-22T00:00:00.000,0.48802395122669506,0.4969015197639362,0.4829853776281372,0.49546191096305847,159712000
2015-01-23T00:00:00.000,0.49594164558950704,0.4978611426840479,0.49186279291979923,0.49690142273902893,120416000
2015-01-26T00:00:00.000,0.49474209547042847,0.49714142434992664,0.4916229622066296,0.49474209547042847,133240000
2015-01-27T00:00:00.000,0.48706409508994597,0.4875439836244092,0.4700288529794743,0.47098860144615173,357948000
2015-01-28T00:00:00.000,0.47674702930709867,0.47866649784543136,0.4630708338478856,0.46331077814102173,272728000
2015-01-29T00:00:00.000,0.4635508136972906,0.47722698324679363,0.46139140044068,0.47458773851394653,235340000
2015-01-30T00:00:00.000,0.4712285161668474,0.47674697688187484,0.4599516790722906,0.46067145466804504,298200000
2015-02-02T00:00:00.000,0.4635506780704269,0.47266813130324,0.45443322483761384,0.4707486629486084,259604000
2015-02-03T00:00:00.000,0.47410764386699544,0.4829851801726376,0.47170831591460466,0.48250529170036316,183468000
2015-02-04T00:00:00.000,0.4810657702420039,0.4892234743403217,0.47962613333899623,0.4837050139904022,181516000
2015-02-05T00:00:00.000,0.48418490709809076,0.49186278087929874,0.48370507573957866,0.4916228652000427,140448000
2015-02-06T00:00:00.000,0.4911431221976448,0.4969015578424353,0.4873041841692906,0.48946359753608704,210524000
2015-02-09T00:00:00.000,0.4865841543983592,0.49042303299327034,0.48346502263663,0.48898348212242126,273944000
2015-02-10T00:00:00.000,0.489463578640565,0.5028998326188449,0.4873041653571317,0.5026599168777466,226204000
2015-02-11T00:00:00.000,0.5038596727169079,0.5038596727169079,0.4959418793309016,0.4993009865283966,320832000
2015-02-12T00:00:00.000,0.5278527057525739,0.5398493464551221,0.5247335734494619,0.5350506901741028,676904000
2015-02-13T00:00:00.000,0.5338511094515189,0.5360105223921604,0.5256934035039939,0.5352907180786133,310084000
2015-02-17T00:00:00.000,0.534331072648662,0.5396096192833313,0.5309720235195611,0.536970317363739,203340000
2015-02-18T00:00:00.000,0.5362504376283096,0.5372102148485417,0.5297722560165321,0.5307319760322571,170948000
2015-02-19T00:00:00.000,0.5374499725449773,0.5384096922785517,0.5297721002674017,0.5321714282035828,169432000
2015-02-20T00:00:00.000,0.5316916169934061,0.5362503002009515,0.527852680709821,0.5360103845596313,157752000
2015-02-23T00:00:00.000,0.5357705227525338,0.5357705227525338,0.529052369280097,0.5316916704177856,125008000
2015-02-24T00:00:00.000,0.5337389653712983,0.5373517870903015,0.5289218314627834,0.5373517870903015,149356000
2015-02-25T00:00:00.000,0.5351838373923448,0.5375924607712925,0.5308484416446713,0.533257007598877,123820000
2015-02-26T00:00:00.000,0.53373900486664,0.5378335632493881,0.5303669649413445,0.5347024202346802,152864000
2015-02-27T00:00:00.000,0.5332573569308084,0.5344616694092162,0.5294036373945951,0.5313305258750916,157492000
2015-03-02T00:00:00.000,0.5298853901701452,0.5472270999041452,0.5291628141458302,0.5443367958068848,301512000
2015-03-03T00:00:00.000,0.5402423230000273,0.5428917305629507,0.5325348824581531,0.5342208743095398,160344000
2015-03-04T00:00:00.000,0.5322938581694069,0.5414463903900714,0.5301261305021031,0.5402421355247498,226840000
2015-03-05T00:00:00.000,0.5402421345050681,0.5515623943716699,0.5387969827295933,0.5505989789962769,323056000
2015-03-06T00:00:00.000,0.5474678221468391,0.5501172287185266,0.5426506879666241,0.5431324243545532,257392000
2015-03-09T00:00:00.000,0.5433732246167389,0.5486720948024231,0.5421689124462249,0.5445774793624878,222388000
2015-03-10T00:00:00.000,0.5469859536494792,0.557583692226175,0.5460225385310765,0.5539708137512207,527212000
2015-03-11T00:00:00.000,0.5539709498003723,0.5611966511000781,0.5496355519904566,0.5510807037353516,262120000
2015-03-12T00:00:00.000,0.5457818736839088,0.5498764323153907,0.535665868143041,0.5460227131843567,406972000
2015-03-13T00:00:00.000,0.5433731398075154,0.5481902728881871,0.5359065433351453,0.5467451214790344,359288000
2015-03-16T00:00:00.000,0.5510809132537655,0.5566206254321899,0.5474680325179274,0.5532485842704773,236956000
2015-03-17T00:00:00.000,0.5520442136651127,0.5602333317227635,0.5481904941601067,0.5599924921989441,299900000
2015-03-18T00:00:00.000,0.5599923707791551,0.5628826167126506,0.5457818083089774,0.5508397817611694,413844000
2015-03-19T00:00:00.000,0.5527666608550511,0.5611966164721637,0.5486721027803442,0.5592697858810425,310756000
2015-03-20T00:00:00.000,0.563846131547925,0.5686632658881868,0.5585472608037286,0.5652912259101868,462084000
2015-03-23T00:00:00.000,0.5484312548425839,0.5556569563414262,0.5467452635686646,0.5469861030578613,426012000
2015-03-24T00:00:00.000,0.5453000377407041,0.5491537561684326,0.537110921972258,0.5395194888114929,330480000
2015-03-25T00:00:00.000,0.5392787267265954,0.5392787267265954,0.505076992307787,0.5067630410194397,542552000
2015-03-26T00:00:00.000,0.49640597397349034,0.5072444927366242,0.4927930961026153,0.5050767660140991,311920000
2015-03-27T00:00:00.000,0.5079672615737847,0.5168789538128555,0.4997781451838025,0.5149521231651306,318288000
2015-03-30T00:00:00.000,0.5173605450842585,0.5197691114307734,0.5106165248591661,0.5171197056770325,253252000
2015-03-31T00:00:00.000,0.5156747723642958,0.5161564513823578,0.5036319355411116,0.5041136145591736,357276000
2015-04-01T00:00:00.000,0.506040096282959,0.5077260863409689,0.4973692492526722,0.506040096282959,330768000
2015-04-02T00:00:00.000,0.5089306375919638,0.5103757891785293,0.502909249214291,0.5072446465492249,192204000
2015-04-06T00:00:00.000,0.5050769275123664,0.5236229441383681,0.49977811484044943,0.5219369530677795,515864000
2015-04-07T00:00:00.000,0.5219368657491936,0.5322937073249694,0.5190465630118593,0.5265131592750549,413964000
2015-04-08T00:00:00.000,0.5269949747364238,0.5322938453203329,0.5219370010595805,0.5303669571876526,366432000
2015-04-09T00:00:00.000,0.5262723507906435,0.5443366310824357,0.5260315113303472,0.5426506400108337,379432000
2015-04-10T00:00:00.000,0.5431323820332298,0.5484311947637169,0.5412054940564269,0.5481903553009033,258728000
2015-04-13T00:00:00.000,0.54698608575891,0.5501172287185266,0.5407237998396767,0.5431324243545532,236724000
2015-04-14T00:00:00.000,0.5409646060195044,0.5431323332644769,0.5332571696538859,0.5385560393333435,220276000
2015-04-15T00:00:00.000,0.5400014080672138,0.5491539421866949,0.5373519434492519,0.5450593829154968,243560000
2015-04-16T00:00:00.000,0.5419280896089151,0.5465043841176492,0.5378335314681196,0.5416872501373291,155284000
2015-04-17T00:00:00.000,0.5303669649413445,0.540001290896056,0.530126125455527,0.5347024202346802,293636000
2015-04-20T00:00:00.000,0.5371111478504071,0.5404831313584464,0.5310896995076624,0.5320531725883484,231624000
2015-04-21T00:00:00.000,0.5385562284711992,0.5385562284711992,0.5286810613925064,0.5313305258750916,230456000
2015-04-22T00:00:00.000,0.5344615412000521,0.5380743629190553,0.526272367615764,0.5373517870903015,207420000
2015-04-23T00:00:00.000,0.5274766464530369,0.5402420562459239,0.5214552007357451,0.5351840257644653,259380000
2015-04-24T00:00:00.000,0.534943397355137,0.5351842369029197,0.524586550278278,0.5306079983711243,240960000
2015-04-27T00:00:00.000,0.5322938531021948,0.5440958492788042,0.5277175583230416,0.5347024202346802,248456000
2015-04-28T00:00:00.000,0.5337389653712983,0.539278675108567,0.5286809345700215,0.5373517870903015,234484000
2015-04-29T00:00:00.000,0.533497846966875,0.5387967150360243,0.5310892810126692,0.533257007598877,195156000
2015-04-30T00:00:00.000,0.5306078618519321,0.537351826852983,0.5294035495733044,0.5347024202346802,218844000
2015-05-01T00:00:00.000,0.5390378027178834,0.5496355437381515,0.536629235654144,0.5479495525360107,256968000
